인물:동료	<e2> 김기범 </e2> 씨는 최근 <e1> 김희철 </e1> 씨가 진행하는 KBS2 예능 프로그램 '썸바이벌11' 출연했다.
단체:구성원	"<e2> 손학규 </e2> 대표는 1일 문희상 국회의장과 여야 5당 대표들의 '초월회' 회동에서 ""국회 정치개혁특위 위원장을 더불어<e1> 민주당 </e1> 이 맡아 전임인 심상정 위원장에게 다시 양보하는 결단을 보여달라""고 발언했다가 당내 반발에 부닥친 바 있다."
관계_없음	배드민턴 <e2> 스타 </e2> <e1> 이용대 </e1> (31) 선수 2020 도쿄 올림픽행이 무산됐다.
관계_없음	지역참여형 국민신청실명제는 지역 <e2> 주민 </e2> 들에게 해당 제도를 직접 설명하고 현장접수를 받는 등 ‘지역참여’에 중점을 두고 추진하는 ‘<e1> 한 </e1> 수원형 국민신청실명제’를 의미한다.
관계_없음	신청하고자 하는 사람은 <e1> 영암군 </e1> 홈페이지 고시/공고에서 ‘영암군 SNS <e2> 서포터즈 </e2> 모집 공고’를 확인, 신청서를 다운받아 메일 또는 읍면사무소로 제출하면 되며 선정 결과는 3월 10일 개별 연락 및 영암군 공식 SNS에 게시하여 알릴 예정이다.
인물:부모님	그들은 태조의 제3비인 <e1> 신명순성왕후 </e1> 유씨의 소생이며 충주 지역 호족이었던 <e2> 유긍달 </e2> (劉兢達)의 외손으로, 충주 유씨는 혼인을 통해 여러 세력과 밀접한 관계를 유지하고 있었다.
인물:소속단체	당초 여론조사에서는 <e1> 에드워드 히스 </e1> 총리가 이끄는 <e2> 보수당 </e2> 이 과반을 차지할 것으로 예측되었으나, 개표 결과 해롤드 윌슨 전 총리가 이끈 노동당이 의석수에서 승리를 거두고 제1당이 되었다.
인물:종교	한국 <e2> 천주교 </e2> 주교회의 2017년 추계 정기총회(2017년 10월 19일)에서는 신임 주교회의 의장단이 구성되었으며, 광주대교구 교구장 김희중(히지노) 대주교와 청주교구장 장봉훈(가브리엘) 주교가 각각 의장과 부의장에 수원교구장 이용훈(마티아) 주교가 서기에, 상임위원으로는 서울대교구 교구장 염수정(안드레아) 추기경 과 대구대교구 교구장 <e1> 조환길 </e1> (타데오) 대주교 이 선임되었다.
관계_없음	카밀 그로시츠키가 피오트르 지엘린스키와 2 – 1 패스를 주고 받으며 일본 진영으로 쇄도해 들어갔고 피오트르 지엘린스키가 <e2> 골키퍼 </e2> 와 1 – 1이 되는 상황을 만들었지만 슛을 날리기 직전에 <e1> 가와시마 에이지 </e1> 골키퍼가 먼저 전진해 슈팅 각도를 줄이고 볼을 캐치해 안전하게 선방했다.
단체:구성원	특히, 식전공연에는 화순의 <e2> 농부 </e2> 공연단인 ‘<e1> 화순패밀리 </e1> ’의 7080 공연을 펼쳐 특별전 오픈을 축하하기도 했다.
관계_없음	<e1> 지소미아 </e1> 는 2016년 11월 한일 양국이 서명한 뒤 주로 <e2> 북한 </e2> 의 핵개발, 미사일 등의 관련 정보를 공유하면서 동맹국으로서 지위를 공공히 하는 가장 핵심적인 협정이었다.
단체:창립자	1988년 전통주의자이자 <e1> 성 비오 10세회 </e1> 의 창립자인 <e2> 마르셀 르페브르 대주교 </e2> 가 성좌의 승인 없이 네 명의 주교를 독단적으로 서품하자, 이교적 행위를 했다는 죄목으로 그가 서품한 주교들과 함께 요한 바오로 2세로부터 파문을 당했다.
단체:본사_국가	<e1> 베트남 민주 공화국 </e1> 에서는 <e2> 베트남 </e2> 의 소리방송국이 쿠바에서 기술 지원을 받아 1970년 9월 6일에 텔레비전 방송을 개국하였다.
인물:배우자	부인 <e1> 리즈베트 팔메 </e1> 는 다행히 경상으로 끝났지만 팔메 <e2> 총리 </e2> 는 등에 치명상을 입었고 결국 다음 날인 3월 1일에 향년 59세로 타계했다.
인물:별칭	1260년 <e2> 삼촌 </e2> <e1> 피에트로 가에타니 </e1> 는 그를 토디 대성당의 의전참사회원으로 받아들였다.
인물:소속단체	지난 20대 총선 때엔 <e2> 국민의당 </e2> 의 돌풍에 힘입어 <e1> 유성엽 </e1> 후보가 더불어민주당 하정열 후보를 2배 이상의 격차로 깨고 당선되었지만 민생당은 국민의당이 아니었다.
단체:제작	그중 멤버 로운 씨는 지난 11월 종영한 <e1> MBC </e1> 드라마 ‘<e2> 어쩌다 발견한 하루 </e2> ’에서 연기 호평을 받으며 한류 드라마 열풍의 새로운 주역으로 떠올랐다.
관계_없음	그 후 그와 그의 <e2> 여동생 </e2> 은 따로 생활했지만, <e1> 캐롤라인 </e1> 은 계속해서 그의 조수 역할을 해 주었다.
단체:구성원	그 해에는 <e2> 신인 </e2> 이면서 선발 로테이션을 계속 지키는 등 시즌 12승을 기록하여 <e1> 센트럴 리그 </e1> 신인왕을 수상했다.
단체:구성원	2015년 총선으로 총리직에 오른 <e1> 중앙당 </e1> 의 <e2> 유하 시필래 </e2> 는 본래 기업인으로, 2011년에야 정계에 입문하였다.
관계_없음	<e1> 소쉬르 </e1> 는 자신의 구조언어학 이전의 <e2> 언어학 </e2> 을 아래의 세 단계로 나누어 보았다.
관계_없음	노브고로드 공작, 키예프 대공, 블라디미르 대공, <e2> 모스크바 </e2> 공작 및 대공, 전<e1> 러시아 </e1> 의 차르, 그리고 전러시아의 황제가 이 목록에 속한다.
단체:구성원	2003년 총선에서 참패해 공동 대표직을 사퇴하였고, 이후 <e2> 블라디미르 푸틴 </e2> 대통령 시절에는 반정부 시위 및 <e1> 러시아 </e1> 의 우크라이나 군사 개입을 반대하는 시위하는 등 야권 성향을 보였다.
인물:소속단체	그녀는 영국 <e2> 노동당 </e2> , 특히 <e1> 고든 브라운 </e1> 전 영국 총리의 열렬한 지지자로 잘 알려져 있으며, 풀햄 FC의 팬이기도 하다.
관계_없음	그는 “현지에서 비스마야 프로젝트가 성공적으로 진행됨에 따라 <e2> 한화 </e2> 는 비스마야의 상업시설 및 타 지역 <e1> 정부 </e1> 의 인프라 사업 등 신규사업을 수주를 추진 중”이라며 “서울 북부역세권 사업, 이라크 추가 수주 등 실적 상향 요인이 다분하다”고 진단했다.
인물:사망_일시	<e1> 김만중 </e1> 은 1689년(숙종 15) 노도로 유배 와서 <e2> 1692년 </e2> (숙종 18) 56세의 나이로 이곳에서 생을 마감했으며, 유배기간 동안 와 을 집필하였다.
관계_없음	<e2> 이회창 </e2> 을 지지하는 모임에 다녀온 <e1> 신한국당 </e1> 내 모 인사들은 김영삼의 측근들 혹은 이원종, 김현철 등으로부터 추궁당하기도 했다.
단체:구성원	"<e2> 안철수 </e2> '<e1> 국민의당 </e1> '(가칭) 창당준비위원장이 17일 ""지금 언론사 기자들이 고생해서 쓴 뉴스가 일반 국민에 전달되는 과정에 아주 심각한 문제가 있다""고 말했다."
관계_없음	그런데 불행히도 <e2> 부인 </e2> 이 병을 얻어 죽자 과부 <e1> 배 </e1> 씨를 후처로 맞게 되었다.
단체:구성원	이이화 역사학자는 <e1> 동학농민혁명기념재단 </e1> <e2> 이사장 </e2> 을 역임하면서 동학농민혁명운동에 대해 깊은 연구를 펼쳤으며 역사 바로잡기 운동, 과거사 청산 운동, 편찬 등 한국 근현대사 흐름 바로잡기 역사운동을 활발히 펼쳐왔다.
인물:소속단체	개표 보고가 모두 끝난 뒤 <e1> 폴 라이언 </e1> 전당대회 의장은 합산 결과 도널드 트럼프 후보가 당선 요건을 넘는 1,725표를 득표했다고 발표하고 트럼프가 <e2> 공화당 </e2> 의 대통령 후보로 공식 선출되었다고 선포했다.
단체:구성원	<e1> 동남권원자력의학원 </e1> (<e2> 의학원장 </e2> 박상일)은 지난 12일 부산시청 12층 소회의실에서 개최된 「2019년 제2차 응급의료 위원회」에서 2019년 부산시 응급의료 유공 표창을 받았다.
관계_없음	칼케돈 공의회는 <e1> 그리스도 </e1> 안에서 두 본성, 즉 신성과 인성은 혼합되거나 분리되지 않으며 <e2> 한 </e2> 위격(휘포스타시스) 안에 일치되어 있다고 선포했다.
관계_없음	<e2> 이날 </e2> 개소한 개방형실험실은 <e1> 전남대학교 의과대학 </e1> 3호관 4층을 리모델링해 마련됐으며, 실험실·세포배양실·운영사무실·홍보전시실·회의실·기업교류실 등 6개의 방으로 구성됐다.
인물:소속단체	충북도와 유네스코 국제무예센터(ICM)가 주관하고 자유한국당 이종배(충주)의원이 주최한 이날 행사에는 이시종 충북도지사를 비롯, 나경원 <e2> 자유한국당 </e2> 원내대표, 이주영·정우택·최교일·정용기·이동섭·<e1> 백승주 </e1> ·이만희 의원과 재경 충청향우회 회원, 무예관련 인사 등 다수가 참석했다.
관계_없음	"이들은 ""원래 닮은 눈도 아닌데 <e2> 눈 </e2> 이 진짜 아이유랑 똑같다"", ""눈매 잡고나니까 <e1> 아이유 </e1> 가 보이기 시작한다"", ""선미 메이크업에 이어 역대급"" 등 댓글을 이어갔다."
관계_없음	현재 <e2> 성폭행 </e2> 의혹을 둘러싸고, 고소인 <e1> A </e1> 씨와 사실무근이라는 김건모 씨의 주장이 완전히 엇갈리고 있다.
관계_없음	<e1> 진평왕 </e1> , <e2> 선덕여왕 </e2> 시기에 중앙 정계에서 활약하였으며, 태종무열왕이 즉위한 이후 문흥갈문왕(文興葛文王)(용춘각간문흥갈문왕, 용춘탁문흥갈문왕)으로 추존되었다.
관계_없음	성주군의 롯데 골프장을 <e1> 주한미군 기지 </e1> 로 용도변경하여, <e2> 사드 </e2> 1개 포대가 배치되었다.
관계_없음	진 전 교수는 13일 페이스북에 글을 올려 “사실 <e1> 조국 </e1> 가족은 대한민국 역사에서 비리로 수사 받은 그 어떤 피의자보다 특권적 대우를 받았다”면서 “다른 <e2> 피의자 </e2> 들처럼 포토라인에 서지도 않았고, 조사를 받다가 몸 아프다고 조퇴도 할 수 있었고, 전직 대통령보다 화려한 변호인단의 법적 지원을 받으며 조사시간보다 더 긴 시간을 조서 검토에 사용했다”고 했다.
단체:구성원	<e1> 금파공업고등학교 </e1> (교장 <e2> 문정수 </e2> ) 교사가 간경변증 앓는 아버지에게 간을 이식해 학생들에게 효를 실천하는 모습을 보여주어 훈훈한 감동을 주고 있다.
관계_없음	<e1> 우루과이 </e1> 체육단(Uruguay Athletic Club)과 <e2> 몬테비데오 </e2> 축구팀(Montevideo Football Club)이 합쳐져 1899년 5월 14일 창단되었으며, 우루과이 프리메라 디비시온에 속해 있다.
단체:구성원	당시 여당인 신한국당에서는 <e2> 이회창 </e2> (李會昌) 후보, 이 총재와 대선 전 연합한 조순(趙淳) 전 민주당 총재, 신한국당을 탈당해 무소속으로 대선에 출마한 이인제(李仁濟) 후보, <e1> 신한국당 </e1> 대선 후보 경선에 나선 중진 의원 등이 도청 대상이었다.
관계_없음	"<e1> 임 </e1> 시장은 ""<e2> A </e2> 씨가 방문했던 병원 등 현시점에서 관내에 휴원 조치하거나 폐쇄한 시설은 없다""며 ""확진자 가족이 사는 매화동 인근 학교의 개학 연기나 어린이집 휴원 여부는 관계기관과 협의해 조속히 결정해 시민에게 통보하겠다""고 말했다."
단체:구성원	한국농업교육협회 광주지부(지부장 <e1> 광주자연과학고등학교 </e1> 교장 <e2> 박영숙 </e2> ) 주관으로 실시한 연수회에는 전국 57개 농생명계고등학교 FFK회원 대표 학생 100명과 각 시·도 장학사 및 사무국장, 한국농업교육협회 지부장, 광주교육청 관계자 등 200여 명이 모여 한국 농업교육에 대해 토론하고 정보를 공유한다.
관계_없음	그에 의하면 <e1> 유길준 </e1> 은 유길준 대로 개혁과 민중을 계몽하는 사업으로 신문 창간이 절박했고, 일본은 일본 대로 1895년 무렵부터 조선에 신문 창간을 후원한다는 명목으로 신문 개설을 권고하였고, 이에 내부대신 유길준은 <e2> 미국인 </e2> 으로 귀화하여 의사 생활을 하던 필립 제이슨을 초빙하기에 이르렀다 는 것이다.
단체:별칭	강원도는 2018년 동계 올림픽·패럴림픽 폐막 이후에 수호랑과 반다비를 강원도를 상징하는 새로운 마스코트로 사용하려는 계획을 세웠으나 올림픽·패럴림픽의 마스코트에 대한 저작권을 소유한 <e1> 국제 올림픽 위원회 </e1> (<e2> IOC </e2> )·국제 패럴림픽 위원회(IPC)의 반대로 인해 무산되었다.
관계_없음	스테파노 2세는 나중에 <e1> 피핀 </e1> 에게 ‘<e2> 로마 </e2> 총독’의 칭호를 내렸다.
관계_없음	(일명)조국 전쟁'에 종군(從軍) 중인 <e1> 유시민 </e1> <e2> 노무현 </e2> 재단 이사장이 유럽출장을 앞둔 자신에게 가족이 전한말을 밝히며 웃음을 선사했다.
관계_없음	<e2> 유대교 </e2> , <e1> 기독교 </e1> , 이슬람교와 같은 아브라함 계통의 종교가 대표적이다.
인물:별칭	사고뭉치인 <e2> 아들 </e2> 때문에 더 이상 이사를 갈 수 없었던 <e1> 숀 </e1> 의 어머니는 아들을 일본 도쿄에 있는 전 남편의 집에 보내 버린다.
단체:제작	영국 <e1> 해군 </e1> <e2> 항공모함 </e2> 허미즈는 1959년 11월 18일에 취역했다.
단체:구성원	<e2> 이두희 </e2> <e1> 멋쟁이사자처럼 </e1> 대표는 “지난번 이용섭 시장과 만났을 때 인공지능에 대한 의지가 이렇게 뛰어난지 몰라 깜짝 놀랐다”며 “그간의 경험을 광주에서 제대로 펼쳐 보고 싶다”고 소감을 말했다.
단체:제작	<e1> 넥슨 </e1> 이 코로나19로 인해 연례 개발자 행사인 ‘넥슨개발자컨퍼런스(<e2> NDC </e2> ) 2020’을 잠정 연기했다고 밝혔다.
관계_없음	데스버스터즈의 최고 간부이자 No.2. 파라오 나인틴과 지구를 연결하는 존재이자 그를 섬기는 인물. <e2> 세일러 새턴 </e2> 과 함께 <e1> 토모에 호타루 </e1> 의 몸 안에 들어가 있었고, 침묵의 메시아로서 먼저 각성했으나, 후에 호타루의 의지에 의해 소멸한다.
단체:하위_단체	이번에 <e1> ASME </e1> 공인 검사기관으로 지정된 <e2> 케이알헬라스 </e2> 는 기업의 ASME 인증 취득과 유지관리를 지원하게 된다.
인물:소속단체	《선조수정실록》에 따르면, <e2> 동인 </e2> 인 <e1> 류성룡 </e1> 은 김덕령에게 죄가 있음이 확실하니 다른 죄인이 다다를 때까지 치죄를 신중히 따져가며 하도록 간했으나, 서인이며 윤근수의 형제인 판중추부사 윤두수는 즉시 엄벌에 처할 것을 주장했다.
인물:소속단체	이후 제7회 전국동시지방선거에서 여당인 <e2> 더불어민주당 </e2> 이 크게 초압승을 거둠으로써 <e1> 문재인 </e1> 정부는 국정운영에 계속 큰 탄력을 받게 되었다.
관계_없음	지난 9월 30일, <e2> 영국 </e2> 브리스톨에 위치한 영국국립복합재센터에서 방윤혁 탄소융합기술원 방윤혁 원장을 비롯한 박규순 정책연구실장, 오택림 시협 영국사무소장, Richard Oldfiel<e1> d </e1> NCC센터장, 서부잉글랜드주정부연합 Stephan Bashford 상무국장 등이 참석한 가운데 탄소융합기술원(KCTECH)과 영국국립복합재료센터(NCC)간의 업무협약식을 진행됐다.
관계_없음	<e2> 지난해 5월 </e2> <e1> 경찰 </e1> 이 신청한 구속영장이 기각된 지 8개월 만이다.
관계_없음	경영과 <e2> 다이빙 </e2> , 수구경기가 펼쳐지는 <e1> 남부대 </e1> , 아티스틱수영이 펼쳐지는 염주체육관에는 고령에도 여전히 젊음을 과시하는 세계 각국의 동호인들로 넘쳐난다.
관계_없음	<e1> 하나제약 </e1> 은 지난 2013년 독일 파이온(PAION UK)사와 마취제 신약 ‘레미마졸람’에 대한 국내 개발권과 독점판매권에 대해 계약을 체결한 이후 이번 계약을 통해 ‘베트남, 인도네시아, 태국, 필리핀, 싱가포르, 말레이시아’ <e2> 동남아 </e2> 6개국에 대한 독점판매권을 추가로 획득했다.
관계_없음	이후 한국<e2> 민주당 </e2> 의 김성수의 제의를 받아들여 한민당과 통합, 1949년 2월 10일 <e1> 민주국민당 </e1> 을 결성하고, 최고위원에 취임하였다.
관계_없음	또한 상권과는 달리 이집트에 사는 유대인들에게 보내는 편지들과 저자의 머리말 등이 실려있고, 기원전 161년에 유대인의 영웅 <e1> 유다 마카베오 </e1> 가 <e2> 셀레우코스 제국 </e2> 의 장군 니가노르를 패배시키는 이야기로 끝난다.
단체:본사_국가	해성 대함미사일은 <e2> 대한민국 </e2> 이 개발에 성공한 함대함 미사일로 <e1> LIG넥스원 </e1> 과 국방과학연구소(ADD)가 개발에 참여했다.
인물:소속단체	"마빈 게이의 ""Mercy Mercy Me"" 커버는 B-side에 녹음되었고 <e2> 펄 잼 </e2> 의 <e1> 에디 베더 </e1> 는 줄리언 카사블랑카스와 보컬을 공유하며 피쳐링했고, 조시 홈 (퀸스 오브 더 스톤 에이지, 뎀 크룩드 벌처스, 이글스 오브 데스 메탈)은 파브리치오 모레티와 나란히 드럼을 연주했다."
관계_없음	<e1> 인텔 </e1> 은 8080과 <e2> 8085 </e2> 를 위한 개발 시스템 시리즈를 판매하였는데 Personal Development System이라 불렀다.
관계_없음	1945년 6월 8일 조선언론보국회 평의원으로 선임되었으며 <e1> 조선언론보국회 </e1> 주최로 열린 언론총진격대강연회(1945년 6월 15일에 열림)와 국민의용대대강연회(<e2> 1945년 7월 20일 </e2> 에 열림)에서 일본의 침략 전쟁 협력을 선전하는 내용을 담은 강연을 열었다.
인물:직업/직함	자신의 이복형인 크누드 4세가 덴마크의 <e2> 국왕 </e2> 으로 있던 동안에는 한때 <e1> 크누드 4세 </e1> 의 열렬한 지지자였지만 나중에 크누드 4세에 대한 반란에 가담하게 된다.
관계_없음	전라남도 나주시 문평면 <e2> 오룡리 </e2> 에는 있는 체암 <e1> 나대용 </e1> 장군을 모신 소충사라는 사당이 있다.
관계_없음	사명은 1971년 개봉한 조지 루카스의 영화 에서 유래 되었다는 말이 있으나, <e1> THX </e1> 란 미국의 영화제작자 <e2> 조지 루카스 </e2> 의 제안으로 오디오 제조사인 스넬(Snell)의 톰린슨 홀먼에 의해 고안된 영화와 극장음향의 적정기준을 뜻한다.
단체:상위_단체	2002년 7월 2일 에두 드라세나는 그리스 <e2> 수페르리가 엘라다 </e2> 의 <e1> 올림피아코스 FC </e1> 로 1년 임대를 떠났다.
관계_없음	아버지 콘라트 2세를 괴롭히던 케른텐의 <e1> 콘라트 2세 </e1> 의 어린 아들 쿠노를 제치고 <e2> 하인리히 3세 </e2> 가 케른텐 공작위도 물려받았다.
인물:소속단체	<e2> 밀레토스 학파 </e2> 의 철학자 <e1> 아낙시만드로스 </e1> 는 기원전 546년 그가 죽기 전까지, 데르케토들이 실제로 존재했고 인간들 앞에 모습을 자주 보였다고 기록했으며, 인간이 물 속에 사는 생물로부터 뛰어 올라온 것이라고 제안했다.
관계_없음	<e1> 이반 2세 </e1> 의 섭정인 알디미르와 <e2> 스밀레츠 </e2> 의 아내는 그들을 입지를 강화하지 못하였고, 1299년 차카에게 터르노보를 빼앗겼다.
관계_없음	<e1> 시 </e1> <e2> 소방안전본부 </e2> 와 무등산국립공원 관리사무소가 합동으로 실시한 이번 훈련은 단풍철을 앞두고 탐방객이 늘어날 것으로 예상됨에 따라 산악사고 발생에 대비, 유관기관 간 협업체계 강화와 신속한 현장 대응능력을 향상시키기 위해 마련됐다.
관계_없음	그동안 노세일 브랜드로 유명했던 올세인츠가 온라인 공식 홈페이지, <e1> 네이버 </e1> 스마트 스토어 등에서 전 품목 최대 <e2> 30% </e2> 의 할인 혜택을 제공해 누리꾼들 사이에서 화제다.
관계_없음	이번 봉사단을 이끈 <e1> 정성택 </e1> 교수는 “선천성 질환과 빈곤이라는 어려운 환경에서 소외받고 자라온 수많은 어린이와 <e2> 가족 </e2> 에게 우리의 마음이 담긴 사랑과 꿈이 전해지길 바란다” 면서 “봉사단도 그들로부터 받은 따뜻한 마음을 깊이 간직하면서 어려운 환자들을 위한 의료봉사를 계속 이어갈 계획이다”고 말했다.
단체:구성원	"또한 ""거제의 경우 추가 <e2> 확진자 </e2> 는 여성(21)으로 지난 18일 이전 <e1> 대구 신천지 교회 </e1> 에서 교육받은 교육생이지만 신천지가 제출한 명단에는 없었다""고 밝혔다."
관계_없음	2011년 7월 8일, <e2> 피테서 </e2> 는 <e1> 레나토 이바라 </e1> 와의 3년 계약 체결로 영입을 성사시켰다.
관계_없음	이후 야당인 <e1> 민주국민당 </e1> 에 참여하고 호헌동지회와 <e2> 민주당 </e2> 창당에 참여하였으며, 제3·4·5대 민의원의원을 역임하였으며, 1960년 12월 대한민국 건국후 최초의 지방자치선거에 서울특별시장 후보로 출마하여 당선되었으나 이듬해 5.16 군사 정변으로 사퇴하였다.
인물:제작	동생 <e1> 아르툠 미코얀 </e1> 은 군용 <e2> 항공기 </e2> 설계국 미그의 창시자로 알려져 있다.
관계_없음	<e1> 일제 </e1> 의 강압과 <e2> 정부 </e2> 의 수교방침을 정면으로 반대하는 것으로 그 무렵 모든 개항반대상소 중에서도 가장 잘 지은 내용으로 손꼽힌다.
인물:직업/직함	<e1> 김낙주 </e1> <e2> 복지국장 </e2> 은 “폭염에 더 취약한 위기가정들이 도움을 받을 수 있도록 시민분들의 많은 관심이 필요하다”며, “주변에 도움이 필요하거나 어려운 이웃을 발견하면 해당 읍면동 행정복지센터 또는 129 콜센터로 제보해달라”고 말했다.
단체:상위_단체	2007년 1월 27일, 파나티나이코스 아마추어팀과 <e1> 파나티나이코스 FC </e1> 는 <e2> 수페르리가 엘라다 </e2> 2007-08 시즌에 아포스톨로스 니콜라이디스 스타디움으로 복귀할 것임을 선언하였다.
관계_없음	김시습(金時習, 1435년 ~ 1493년)은 조선 초기의 문인, <e2> 학자 </e2> 이자 <e1> 불교 </e1> 승려이다.
관계_없음	김 예비<e2> 후보 </e2> 는 “농업을 산업의 한 분야로만 보고 경쟁력을 얘기할 게 아니라 수 많은 국민들의 생업수단인 점을 고려해 최저수익 보장 등 다각적인 접근이 이뤄져야 한다”며“농협중앙회장 재임 시절 <e1> 문 </e1> 대통령의 농정파트너 역할을 충실히 수행했던 것처럼 늘 정치권에 농민들의 목소리를 전달하는 역할을 하겠다”고 말했다.
관계_없음	560년 서위는 <e2> 진나라 </e2> 를 치기 위해 <e1> 진패선 </e1> 의 유일한 아들이었던 형왕 진창(陳昌)을 시켜 공격하게 했다.
관계_없음	"<e1> 강호동 </e1> 씨는 ""수입이 얼마나 늘었냐""고 묻자 <e2> 장성규 </e2> 씨는 잠시 머뭇거리다 ""15배 이상 늘었다. 20배는 안되는 것 같다""고 답했다."
관계_없음	이 회동에는 <e1> 민주당 </e1> 에서 이해찬 대표와 이인영 원내대표 등이, 정부에선 이낙연 국무총리와 박상기 <e2> 법무부 </e2> 장관 등이, 청와대에선 노영민 비서실장과 강기정 정무수석 등이 참석한 것으로 알려졌다.
관계_없음	어느 시골 마을에서 마녀의 피를 잇고 태어난 <e1> 키키 </e1> . '마녀가 되려는 소녀는 13살이 되던 보름달 뜬 밤 마녀가 없는 마을에서 1년을 수행하면 마녀가 될 수 있다'는 전통을 따라, <e2> 친구 </e2> 인 고양이 지지와 함께 빗자루를 타고 날아 바다를 건너 대도시에 도착한다.
관계_없음	경기 양주시(시장 <e1> 이성호 </e1> )는 <e2> 지난 5일 </e2> 양주시청 앞 사거리 인근에서 공무원, 장애인단체회원 등 40여 명이 참석한 가운데 장애인전용주차구역 인식개선 캠페인을 실시했다.
관계_없음	‘일심본가콩요리’는 100% 국내산 콩으로 만든 웰빙 콩 요리를 맛볼 수 있는 곳으로 KBS 2TV 생생정보, <e1> MBC </e1> 생방송 오늘<e2> 저녁 </e2> , SBS 생방송 투데이에도 소개가 된 곳으로 하남 맛집, 하남 스타필드 맛집, 양평 두물머리 맛집으로도 이름을 알리게 된 곳이다.
관계_없음	국내 헬스&뷰티 스토어 <e1> 올리브영 </e1> 은 지난 8월 1일부터 9월 18일까지의 매출 분석 결과, 헤어 전용 색조 제품 매출이 전년 대비 <e2> 5배 </e2> 신장했다고 19일 밝혔다.
관계_없음	<e1> 박정희 </e1> 정부에서 삼선 개헌에 반대했다가 <e2> 민주공화당 </e2> 에서 제명되었고 이후 민주화 운동의 길을 걸었다.
관계_없음	발제는 ▲연구중심병원 개방형 플랫폼 소개(서울대병원 <e1> 이사람 </e1> 교수) ▲삼성서울병원 전주기 임상시험지원 플랫폼(삼성서울병원 복혜숙 팀장) ▲<e2> 융복합스마트헬스케어사업 </e2> 혁신을 위한 산학연병 공동연구회(고대구로병원 김치경 교수) ▲아주 스템셀 바이오프린팅 연구회(아주대병원 이현우 교수) ▲전남대병원 광기반스마트의료기기 개발연구회(전남대병원 조형호 교수) ▲의료기기 중개임상시험센터(서울아산병원 신동익 부센터장) 순으로 진행되었다.
단체:구성원	㈜<e1> 오뚜기 </e1> (대표이사 <e2> 이강훈 </e2> )가 한끼 식사로 든든하게 즐길 수 있는 ‘북엇국라면’을 용기면으로 출시했다고 6일 밝혔다.
관계_없음	2015년 2월 8일에 <e2> 새정치민주연합 </e2> 대표에 선출되었고, 2016년 1월까지 새로 개편된 더불어<e1> 민주당 </e1> 대표를 지냈다.
관계_없음	그 후 제1차 고노에 내각의 내무대신, <e2> 대정익찬회 </e2> 중앙협력회의 의장으로 근무하였다. <e1> 고노에 후미마로 </e1> 는 스에쓰구를 지원하는 우익 단체와 국수주의자의 지원을 받아 안정된 정치 기반을 쌓으려고 계획하고 있었으나, 스에쓰구의 극우 사상은 고노에가 제어할 수 없을 만큼 강경했다.
단체:구성원	<e1> 영국군 </e1> 은 다리 하박을 노리는 공격을 방어하기 위해서 <e2> 장교 </e2> 들은 목이 긴 승마 부츠를, 일반 병사들은 발목 부츠를 착용하고 그 위에 긴 각반을 착용하였다.
인물:배우자	<e2> 기젤라 </e2> 폰 슈바벤(989년 11월 11일 - 1043년 2월 14일)은 중세 신성 로마 제국의 황후이자 독일의 왕비 귀족으로, <e1> 콘라트 2세 </e1> 의 황후이자 하인리히 3세의 모후이며, 콘라디안 왕가 출신이었다.
관계_없음	김무스(<e1> 金 </e1> -, Kim Mousse, 1963년~)는 <e2> 대한민국 </e2> 의 영화배우이자 가수이다.
인물:자녀	<e2> 가경제 </e2> 는 초반에 부황인 <e1> 건륭제 </e1> 가 태상황제로 물러나며 정권을 장악할 수 있었으나 아직까지도 당시 조정에 막강한 영향력을 끼치는 화신을 함부로 해할 수 없었고 덕분에 가경제 즉위 후 초기 4년간 화신의 횡포가 더욱 심해졌지만 화신의 버팀목이었던 아버지 건륭제의 비호로 별다른 제재를 가하지 못하여서 백성들의 도탄에 빠졌다고 한다.
관계_없음	<e2> 2014년 12월 19일 </e2> 에 <e1> 통합진보당 </e1> 정당해산 심판 선고에 의하여 소속 의원 나머지 4명과 함께 의원직을 상실하였다.
인물:거주_국가	<e1> 김민주 </e1> (金珉周, 2001년 2월 5일 ~)는 <e2> 대한민국 </e2> 의 가수로, 걸그룹 아이즈원의 멤버로 팀 내에서 서브보컬과 서브래퍼를 맡고있다.
관계_없음	<e1> 일리노이 주 </e1> 정부는 <e2> 스프링필드 </e2> 에서 가장 큰 고용주이다.
인물:소속단체	지난 제19대 대선 당시 국민의당 당원 이준서, 이유미가 <e2> 더불어민주당 </e2> <e1> 문재인 </e1> 후보의 아들 문준용 씨에 대한 입사특혜 의혹 관련 제보 내용을 조작한 혐의가 드러나며 2017년 6월 국민의당 박주선 당시 비상대책위원장이 대국민 사과를 했고, 이후 당시 대선 후보였던 안철수도 대국민 사과를 했다.
관계_없음	한편 <e1> 시바타 가쓰이에 </e1> 는 <e2> 에치젠 </e2> 에서 가가로 침공하였다.
관계_없음	1061년 교황 선거에서 루카의 대안셀모가 새 <e2> 교황 </e2> 으로 선출되어 교황 알렉산데르 2세로 즉위하면서, <e1> 일데브란도 </e1> 는 교회에서 가장 강력한 영향력을 지닌 인사가 되었다.
